model,folder,parts_count,pdf,status,file_count
75710,"75705, 75706, 75707, 75708, 75709, 75710, 75711, 75712",31,assets/robocze-pdf/75705-75706-75707-75708-75709-75710-75711-75712.pdf,parts-from-docx,4
75711,"75705, 75706, 75707, 75708, 75709, 75710, 75711, 75712",31,assets/robocze-pdf/75705-75706-75707-75708-75709-75710-75711-75712.pdf,parts-from-docx,4
75712,"75705, 75706, 75707, 75708, 75709, 75710, 75711, 75712",31,assets/robocze-pdf/75705-75706-75707-75708-75709-75710-75711-75712.pdf,parts-from-docx,4
YT-82207,YT-82207,27,assets/robocze-pdf/yt-82207.pdf,parts-from-docx,6
75670,75670_75671_75672_75673_75674,15,assets/robocze-pdf/75670-75671-75672-75673-75674.pdf,parts-from-docx,13
75671,75670_75671_75672_75673_75674,15,assets/robocze-pdf/75670-75671-75672-75673-75674.pdf,parts-from-docx,13
75672,75670_75671_75672_75673_75674,15,assets/robocze-pdf/75670-75671-75672-75673-75674.pdf,parts-from-docx,13
75673,75670_75671_75672_75673_75674,15,assets/robocze-pdf/75670-75671-75672-75673-75674.pdf,parts-from-docx,13
75674,75670_75671_75672_75673_75674,15,assets/robocze-pdf/75670-75671-75672-75673-75674.pdf,parts-from-docx,13
75775,"75775, 75776, 75777, 75778, 75779",19,assets/robocze-pdf/75775-75776-75777-75778-75779.pdf,parts-from-docx,5
75776,"75775, 75776, 75777, 75778, 75779",19,assets/robocze-pdf/75775-75776-75777-75778-75779.pdf,parts-from-docx,5
75777,"75775, 75776, 75777, 75778, 75779",19,assets/robocze-pdf/75775-75776-75777-75778-75779.pdf,parts-from-docx,5
75778,"75775, 75776, 75777, 75778, 75779",19,assets/robocze-pdf/75775-75776-75777-75778-75779.pdf,parts-from-docx,5
75779,"75775, 75776, 75777, 75778, 75779",19,assets/robocze-pdf/75775-75776-75777-75778-75779.pdf,parts-from-docx,5
75665,75665,21,assets/robocze-pdf/75665.pdf,parts-from-docx,4
75662,75662,21,assets/robocze-pdf/75662.pdf,parts-from-docx,4
YT-82097,YT-82097,51,assets/robocze-pdf/yt-82097.pdf,parts-from-docx,2
75716,75716,19,assets/robocze-pdf/75716.pdf,parts-from-docx,4
YT-17008,DZ_YT-17008,75,assets/robocze-pdf/dz-yt-17008.pdf,parts-from-docx,7
YT-17000,DZ_YT-17008,75,assets/robocze-pdf/dz-yt-17008.pdf,parts-from-docx,7
YT-09223,YT-09223,99,assets/robocze-pdf/yt-09223.pdf,parts-from-docx,4
75663,75663,21,assets/robocze-pdf/75663.pdf,parts-from-docx,4
75664,75664,21,assets/robocze-pdf/75664.pdf,parts-from-docx,4
YT-08502,YT-08502,25,assets/robocze-pdf/yt-08502.pdf,parts-from-docx,3
YT-82251,YT-82251,19,assets/robocze-pdf/yt-82251.pdf,parts-from-docx,2
YT-82220,YT-82220,55,assets/robocze-pdf/yt-82220.pdf,parts-from-docx,6
82220,YT-82220,55,assets/robocze-pdf/yt-82220.pdf,parts-from-docx,6
YT-82234,YT-82234,112,assets/robocze-pdf/yt-82234.pdf,parts-from-docx,5
73403,73403,13,assets/robocze-pdf/73403.pdf,parts-from-docx,3
73410,73410,26,assets/robocze-pdf/73410.pdf,parts-from-docx,4
80062,80062,15,assets/robocze-pdf/80062.pdf,parts-from-docx,4
80082,80082,36,assets/robocze-pdf/80082.pdf,parts-from-docx,4
73420,73420,25,assets/robocze-pdf/73420.pdf,parts-from-docx,4
73473,73473,0,assets/robocze-pdf/73473.pdf,drawing-only,3
73470,73470,39,assets/robocze-pdf/73470.pdf,parts-from-docx,3
YT-81381,YT-81381,19,assets/robocze-pdf/yt-81381.pdf,parts-from-docx,5
73056,73056,20,assets/robocze-pdf/73056.pdf,parts-from-docx,6
68793,68793,0,assets/robocze-pdf/68793.pdf,drawing-only,3
YT-55801,YT-55801 YT-55803,40,assets/robocze-pdf/yt-55801-yt-55803.pdf,parts-from-docx,7
YT-55803,YT-55801 YT-55803,40,assets/robocze-pdf/yt-55801-yt-55803.pdf,parts-from-docx,7
73400,73400,10,assets/robocze-pdf/73400.pdf,parts-from-docx,3
YG-05331,YG-05331,0,assets/robocze-pdf/yg-05331.pdf,drawing-only,4
72928,72928,22,assets/robocze-pdf/72928.pdf,parts-from-docx,4
YG-05332,YG-05332,0,assets/robocze-pdf/yg-05332.pdf,drawing-only,4
70280,70280,56,assets/robocze-pdf/70280.pdf,parts-from-docx,4
YT-09220,YT-09220,113,assets/robocze-pdf/yt-09220.pdf,parts-from-docx,4
68791,68791,21,assets/robocze-pdf/68791.pdf,parts-from-docx,4
73060,73060,32,assets/robocze-pdf/73060.pdf,parts-from-docx,4
YG-05260,YG-05260,54,assets/robocze-pdf/yg-05260.pdf,parts-from-docx,3
YT-82099,YT-82099,59,assets/robocze-pdf/yt-82099.pdf,parts-from-docx,5
YT-82148,YT-82148,166,assets/robocze-pdf/yt-82148.pdf,parts-from-docx,3
YT-17007,DZ_YT-17007,66,assets/robocze-pdf/dz-yt-17007.pdf,parts-from-docx,7
YT-17000,DZ_YT-17007,66,assets/robocze-pdf/dz-yt-17007.pdf,parts-from-docx,7
68652,68652,0,assets/robocze-pdf/68652.pdf,drawing-only,3
YT-84841,YT-84841 YT-84842,124,assets/robocze-pdf/yt-84841-yt-84842.pdf,parts-from-docx,8
YT-84842,YT-84841 YT-84842,124,assets/robocze-pdf/yt-84841-yt-84842.pdf,parts-from-docx,8
YT-17205,YT-17205,50,assets/robocze-pdf/yt-17205.pdf,parts-from-docx,8
825011,YT-17205,50,assets/robocze-pdf/yt-17205.pdf,parts-from-docx,8
YT-17003,DZ_YT-17003,41,assets/robocze-pdf/dz-yt-17003.pdf,parts-from-docx,7
YT-17000,DZ_YT-17003,41,assets/robocze-pdf/dz-yt-17003.pdf,parts-from-docx,7
68792,68792,39,assets/robocze-pdf/68792.pdf,parts-from-docx,3
68650,68650,18,assets/robocze-pdf/68650.pdf,parts-from-docx,4
79725,79725,75,assets/robocze-pdf/79725.pdf,parts-from-docx,6
YT-08505,YT-08505,24,assets/robocze-pdf/yt-08505.pdf,parts-from-docx,3
08505,YT-08505,24,assets/robocze-pdf/yt-08505.pdf,parts-from-docx,3
YT-09618,DZ_YT-09618,60,assets/robocze-pdf/dz-yt-09618.pdf,parts-from-docx,4
YG-09225,YG-09225,7,assets/robocze-pdf/yg-09225.pdf,parts-from-docx,6
09225,YG-09225,7,assets/robocze-pdf/yg-09225.pdf,parts-from-docx,6
68271,68271,18,assets/robocze-pdf/68271.pdf,parts-from-docx,5
68503,68503,105,assets/robocze-pdf/68503.pdf,parts-from-docx,3
68501,68501,96,assets/robocze-pdf/68501.pdf,parts-from-docx,6
68502,68501,96,assets/robocze-pdf/68501.pdf,parts-from-docx,6
68651,68651,20,assets/robocze-pdf/68651.pdf,parts-from-docx,4
68281,68281,27,assets/robocze-pdf/68281.pdf,parts-from-docx,6
68272,68272,40,assets/robocze-pdf/68272.pdf,parts-from-docx,5
130349,68272,40,assets/robocze-pdf/68272.pdf,parts-from-docx,5
68502,68502,97,assets/robocze-pdf/68502.pdf,parts-from-docx,7
68501,68502,97,assets/robocze-pdf/68502.pdf,parts-from-docx,7
68273,68273,40,assets/robocze-pdf/68273.pdf,parts-from-docx,5
141412,68273,40,assets/robocze-pdf/68273.pdf,parts-from-docx,5
68280,68280,29,assets/robocze-pdf/68280.pdf,parts-from-docx,3
68270,68270,25,assets/robocze-pdf/68270.pdf,parts-from-docx,5
68260,68260,46,assets/robocze-pdf/68260.pdf,parts-from-docx,7
68194,68194,51,assets/robocze-pdf/68194.pdf,parts-from-docx,4
68219,"68219, 68223",1,assets/robocze-pdf/68219-68223.pdf,parts-from-docx,4
68223,"68219, 68223",1,assets/robocze-pdf/68219-68223.pdf,parts-from-docx,4
68216,68216,45,assets/robocze-pdf/68216.pdf,parts-from-docx,5
68217,68217,33,assets/robocze-pdf/68217.pdf,parts-from-docx,6
095136,68217,33,assets/robocze-pdf/68217.pdf,parts-from-docx,6
68218,68218,34,assets/robocze-pdf/68218.pdf,parts-from-docx,4
68100,68100,48,assets/robocze-pdf/68100.pdf,parts-from-docx,5
68206,"68206, 68207, 68208, 68209",33,assets/robocze-pdf/68206-68207-68208-68209.pdf,parts-from-docx,3
68207,"68206, 68207, 68208, 68209",33,assets/robocze-pdf/68206-68207-68208-68209.pdf,parts-from-docx,3
68208,"68206, 68207, 68208, 68209",33,assets/robocze-pdf/68206-68207-68208-68209.pdf,parts-from-docx,3
68209,"68206, 68207, 68208, 68209",33,assets/robocze-pdf/68206-68207-68208-68209.pdf,parts-from-docx,3
YT-82154,YT-82154,67,assets/robocze-pdf/yt-82154.pdf,parts-from-docx,6
68172,68172,43,assets/robocze-pdf/68172.pdf,parts-from-docx,4
68115,68115,60,assets/robocze-pdf/68115.pdf,parts-from-docx,5
68032,68032,2,assets/robocze-pdf/68032.pdf,parts-from-docx,5
YT-82144,YT-82144,82,assets/robocze-pdf/yt-82144.pdf,parts-from-docx,4
68174,68174,39,assets/robocze-pdf/68174.pdf,parts-from-docx,4
68477,68477,14,assets/robocze-pdf/68477.pdf,parts-from-docx,5
68090,68090,46,assets/robocze-pdf/68090.pdf,parts-from-docx,5
68173,68173,35,assets/robocze-pdf/68173.pdf,parts-from-docx,4
67920,67920,5,assets/robocze-pdf/67920.pdf,parts-from-docx,4
68015,68015,37,assets/robocze-pdf/68015.pdf,parts-from-docx,4
68016,68016,68,assets/robocze-pdf/68016.pdf,parts-from-docx,5
YT-09240,YT-09240,93,assets/robocze-pdf/yt-09240.pdf,parts-from-docx,4
67877,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
090806,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
085435,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
090822,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
085409,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
085538,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
085207,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
085241,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
090858,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
085404,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
085941,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
085218,67877,41,assets/robocze-pdf/67877.pdf,parts-from-docx,18
67900,67900,63,assets/robocze-pdf/67900.pdf,parts-from-docx,8
67880,67880,29,assets/robocze-pdf/67880.pdf,parts-from-docx,5
67881,67881,58,assets/robocze-pdf/67881.pdf,parts-from-docx,7
082936,67881,58,assets/robocze-pdf/67881.pdf,parts-from-docx,7
67851,67851,74,assets/robocze-pdf/67851.pdf,parts-from-docx,5
67882,67882,60,assets/robocze-pdf/67882.pdf,parts-from-docx,4
67790,67790,42,assets/robocze-pdf/67790.pdf,parts-from-docx,8
110921,67790,42,assets/robocze-pdf/67790.pdf,parts-from-docx,8
111608,67790,42,assets/robocze-pdf/67790.pdf,parts-from-docx,8
110915,67790,42,assets/robocze-pdf/67790.pdf,parts-from-docx,8
110953,67790,42,assets/robocze-pdf/67790.pdf,parts-from-docx,8
67844,67844,45,assets/robocze-pdf/67844.pdf,parts-from-docx,5
67842,67842,60,assets/robocze-pdf/67842.pdf,parts-from-docx,5
YT-82038,YT-82038,5,assets/robocze-pdf/yt-82038.pdf,parts-from-docx,3
67815,67815,96,assets/robocze-pdf/67815.pdf,parts-from-docx,7
67814,67814,100,assets/robocze-pdf/67814.pdf,parts-from-docx,7
67812,67812,125,assets/robocze-pdf/67812.pdf,parts-from-docx,7
67843,67843,63,assets/robocze-pdf/67843.pdf,parts-from-docx,5
67780,67780,20,assets/robocze-pdf/67780.pdf,parts-from-docx,13
090656,67780,20,assets/robocze-pdf/67780.pdf,parts-from-docx,13
090756,67780,20,assets/robocze-pdf/67780.pdf,parts-from-docx,13
091047,67780,20,assets/robocze-pdf/67780.pdf,parts-from-docx,13
090729,67780,20,assets/robocze-pdf/67780.pdf,parts-from-docx,13
090814,67780,20,assets/robocze-pdf/67780.pdf,parts-from-docx,13
090654,67780,20,assets/robocze-pdf/67780.pdf,parts-from-docx,13
084351,67780,20,assets/robocze-pdf/67780.pdf,parts-from-docx,13
141632,67780,20,assets/robocze-pdf/67780.pdf,parts-from-docx,13
67707,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
082315,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
082138,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
084448,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
081919,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
084413,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
083200,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
082948,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
083227,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
083011,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
082740,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
082305,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
081937,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
084419,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
082636,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
083309,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
083002,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
082732,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
082941,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
080936,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
082300,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
081926,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
082332,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
082630,67707,73,assets/robocze-pdf/67707.pdf,parts-from-docx,30
67781,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
100748,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
101322,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
101514,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
101455,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
101502,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
102206,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
101450,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
100808,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
100830,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
100759,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
102244,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
102215,67781,0,assets/robocze-pdf/67781.pdf,drawing-only,17
YT-83095,YT-83095,13,assets/robocze-pdf/yt-83095.pdf,parts-from-docx,1
67703,67703,37,assets/robocze-pdf/67703.pdf,parts-from-docx,5
67813,67813,64,assets/robocze-pdf/67813.pdf,parts-from-docx,6
67702,67702,44,assets/robocze-pdf/67702.pdf,parts-from-docx,5
67661,67661,16,assets/robocze-pdf/67661.pdf,parts-from-docx,10
094616,67661,16,assets/robocze-pdf/67661.pdf,parts-from-docx,10
092543,67661,16,assets/robocze-pdf/67661.pdf,parts-from-docx,10
094706,67661,16,assets/robocze-pdf/67661.pdf,parts-from-docx,10
094633,67661,16,assets/robocze-pdf/67661.pdf,parts-from-docx,10
123000,67661,16,assets/robocze-pdf/67661.pdf,parts-from-docx,10
YT-82089,YT-82089,52,assets/robocze-pdf/yt-82089.pdf,parts-from-docx,5
YT-82096,YT-82096,61,assets/robocze-pdf/yt-82096.pdf,parts-from-docx,3
67700,67700,80,assets/robocze-pdf/67700.pdf,parts-from-docx,9
YT-82098,YT-82098,55,assets/robocze-pdf/yt-82098.pdf,parts-from-docx,5
YT-82077,YT-82077,17,assets/robocze-pdf/yt-82077.pdf,parts-from-docx,2
67640,67640,52,assets/robocze-pdf/67640.pdf,parts-from-docx,4
67530,67530,35,assets/robocze-pdf/67530.pdf,parts-from-docx,14
140426,67530,35,assets/robocze-pdf/67530.pdf,parts-from-docx,14
133238,67530,35,assets/robocze-pdf/67530.pdf,parts-from-docx,14
140405,67530,35,assets/robocze-pdf/67530.pdf,parts-from-docx,14
134231,67530,35,assets/robocze-pdf/67530.pdf,parts-from-docx,14
133428,67530,35,assets/robocze-pdf/67530.pdf,parts-from-docx,14
140138,67530,35,assets/robocze-pdf/67530.pdf,parts-from-docx,14
133228,67530,35,assets/robocze-pdf/67530.pdf,parts-from-docx,14
133250,67530,35,assets/robocze-pdf/67530.pdf,parts-from-docx,14
134537,67530,35,assets/robocze-pdf/67530.pdf,parts-from-docx,14
67660,67660,19,assets/robocze-pdf/67660.pdf,parts-from-docx,15
134626,67660,19,assets/robocze-pdf/67660.pdf,parts-from-docx,15
134310,67660,19,assets/robocze-pdf/67660.pdf,parts-from-docx,15
134248,67660,19,assets/robocze-pdf/67660.pdf,parts-from-docx,15
134756,67660,19,assets/robocze-pdf/67660.pdf,parts-from-docx,15
133050,67660,19,assets/robocze-pdf/67660.pdf,parts-from-docx,15
122908,67660,19,assets/robocze-pdf/67660.pdf,parts-from-docx,15
134258,67660,19,assets/robocze-pdf/67660.pdf,parts-from-docx,15
134320,67660,19,assets/robocze-pdf/67660.pdf,parts-from-docx,15
141100,67660,19,assets/robocze-pdf/67660.pdf,parts-from-docx,15
