fileId,model,brand,fileName,currentTitle,needsTitle,needsParts,drawingId,viewerUrl,openUrl
1G8UPDUL1FPZRlyn7w7n6MiYBvJAgYZPl,79358,STHOR,Czesci_zamienne_79358.pdf,79358,True,True,drive-1G8UPDUL1FPZRlyn7w7n6MiYBvJAgYZPl-79358,https://drive.google.com/file/d/1G8UPDUL1FPZRlyn7w7n6MiYBvJAgYZPl/preview,https://drive.google.com/file/d/1G8UPDUL1FPZRlyn7w7n6MiYBvJAgYZPl/view?usp=drivesdk
1I1jRucw1ArY1Hf3XABAig_8fBDNV04hW,79363,STHOR,Czesci_zamienne_79363.pdf,79363,True,True,drive-1I1jRucw1ArY1Hf3XABAig_8fBDNV04hW-79363,https://drive.google.com/file/d/1I1jRucw1ArY1Hf3XABAig_8fBDNV04hW/preview,https://drive.google.com/file/d/1I1jRucw1ArY1Hf3XABAig_8fBDNV04hW/view?usp=drivesdk
1rnZdVpUvx5F0v2VrAp3Q67YUE5T9IuGl,79364,STHOR,Czesci_zamienne_79364.pdf,79364,True,True,drive-1rnZdVpUvx5F0v2VrAp3Q67YUE5T9IuGl-79364,https://drive.google.com/file/d/1rnZdVpUvx5F0v2VrAp3Q67YUE5T9IuGl/preview,https://drive.google.com/file/d/1rnZdVpUvx5F0v2VrAp3Q67YUE5T9IuGl/view?usp=drivesdk
13ow-9JWomY4LzCxXu6feqxCDg8Ymd9lJ,79376,STHOR,Czesci_zamienne_79376.pdf,79376,True,True,drive-13ow-9JWomY4LzCxXu6feqxCDg8Ymd9lJ-79376,https://drive.google.com/file/d/13ow-9JWomY4LzCxXu6feqxCDg8Ymd9lJ/preview,https://drive.google.com/file/d/13ow-9JWomY4LzCxXu6feqxCDg8Ymd9lJ/view?usp=drivesdk
1L7hIuvjR4TjaAYHBwXc3XkYR0R1iWgNu,79379,STHOR,Czesci_zamienne_79379.pdf,79379,True,True,drive-1L7hIuvjR4TjaAYHBwXc3XkYR0R1iWgNu-79379,https://drive.google.com/file/d/1L7hIuvjR4TjaAYHBwXc3XkYR0R1iWgNu/preview,https://drive.google.com/file/d/1L7hIuvjR4TjaAYHBwXc3XkYR0R1iWgNu/view?usp=drivesdk
1W19cNIBj_lhpFtxU6HQkiKFxzpCR_loD,79382,STHOR,Czesci_zamienne_79382.pdf,79382,True,True,drive-1W19cNIBj_lhpFtxU6HQkiKFxzpCR_loD-79382,https://drive.google.com/file/d/1W19cNIBj_lhpFtxU6HQkiKFxzpCR_loD/preview,https://drive.google.com/file/d/1W19cNIBj_lhpFtxU6HQkiKFxzpCR_loD/view?usp=drivesdk
17IcUHyl1__cifb_edar0k8FQiSw488PM,79383,STHOR,Czesci_zamienne_79383.pdf,79383,True,True,drive-17IcUHyl1__cifb_edar0k8FQiSw488PM-79383,https://drive.google.com/file/d/17IcUHyl1__cifb_edar0k8FQiSw488PM/preview,https://drive.google.com/file/d/17IcUHyl1__cifb_edar0k8FQiSw488PM/view?usp=drivesdk
1DJkQ_K_y7pOFgbFyaNmWdNXflAPDS2pK,79385,STHOR,Czesci_zamienne_79385.pdf,79385,True,True,drive-1DJkQ_K_y7pOFgbFyaNmWdNXflAPDS2pK-79385,https://drive.google.com/file/d/1DJkQ_K_y7pOFgbFyaNmWdNXflAPDS2pK/preview,https://drive.google.com/file/d/1DJkQ_K_y7pOFgbFyaNmWdNXflAPDS2pK/view?usp=drivesdk
1E9BxLTaqHMDjzqSItlyBAWx4aw1V0w6G,79410,FLO,Czesci_zamienne_79410.pdf,79410,True,True,drive-1E9BxLTaqHMDjzqSItlyBAWx4aw1V0w6G-79410,https://drive.google.com/file/d/1E9BxLTaqHMDjzqSItlyBAWx4aw1V0w6G/preview,https://drive.google.com/file/d/1E9BxLTaqHMDjzqSItlyBAWx4aw1V0w6G/view?usp=drivesdk
1xrAhK5QF5-YW4eeO9lONU6-Bz2jkrSTW,79413,FLO,Czesci_zamienne_79413.pdf,79413,True,True,drive-1xrAhK5QF5-YW4eeO9lONU6-Bz2jkrSTW-79413,https://drive.google.com/file/d/1xrAhK5QF5-YW4eeO9lONU6-Bz2jkrSTW/preview,https://drive.google.com/file/d/1xrAhK5QF5-YW4eeO9lONU6-Bz2jkrSTW/view?usp=drivesdk
1ULnYr6XzoC6rn3hsBlVH_kHTlJaHQcQV,79415,FLO,Czesci_zamienne_79415.pdf,79415,True,True,drive-1ULnYr6XzoC6rn3hsBlVH_kHTlJaHQcQV-79415,https://drive.google.com/file/d/1ULnYr6XzoC6rn3hsBlVH_kHTlJaHQcQV/preview,https://drive.google.com/file/d/1ULnYr6XzoC6rn3hsBlVH_kHTlJaHQcQV/view?usp=drivesdk
15Fu2WKccqb9BIdekxqzxd0IfhVftSoIn,79416,FLO,Czesci_zamienne_79416.pdf,79416,True,True,drive-15Fu2WKccqb9BIdekxqzxd0IfhVftSoIn-79416,https://drive.google.com/file/d/15Fu2WKccqb9BIdekxqzxd0IfhVftSoIn/preview,https://drive.google.com/file/d/15Fu2WKccqb9BIdekxqzxd0IfhVftSoIn/view?usp=drivesdk
1bQwbvkQve6FX_LGMtnSLASCXOnFdp8PE,79420,FLO,Czesci_zamienne_79420.pdf,79420,True,True,drive-1bQwbvkQve6FX_LGMtnSLASCXOnFdp8PE-79420,https://drive.google.com/file/d/1bQwbvkQve6FX_LGMtnSLASCXOnFdp8PE/preview,https://drive.google.com/file/d/1bQwbvkQve6FX_LGMtnSLASCXOnFdp8PE/view?usp=drivesdk
1Cp5EHgyph5M7lP2NUrrAPUYOSVLyGDc-,79442,FLO,Czesci_zamienne_79442.pdf,79442,True,True,drive-1Cp5EHgyph5M7lP2NUrrAPUYOSVLyGDc--79442,https://drive.google.com/file/d/1Cp5EHgyph5M7lP2NUrrAPUYOSVLyGDc-/preview,https://drive.google.com/file/d/1Cp5EHgyph5M7lP2NUrrAPUYOSVLyGDc-/view?usp=drivesdk
1CxogqD5EF7cbK9U3UHP8CS2eK0C5doOH,79448,FLO,Czesci_zamienne_79448.pdf,79448,True,True,drive-1CxogqD5EF7cbK9U3UHP8CS2eK0C5doOH-79448,https://drive.google.com/file/d/1CxogqD5EF7cbK9U3UHP8CS2eK0C5doOH/preview,https://drive.google.com/file/d/1CxogqD5EF7cbK9U3UHP8CS2eK0C5doOH/view?usp=drivesdk
1VeXLlB-EcMdEkVppp-r_BQMZWFYZzjpe,79456,FLO,Czesci_zamienne_79456.pdf,79456,True,True,drive-1VeXLlB-EcMdEkVppp-r_BQMZWFYZzjpe-79456,https://drive.google.com/file/d/1VeXLlB-EcMdEkVppp-r_BQMZWFYZzjpe/preview,https://drive.google.com/file/d/1VeXLlB-EcMdEkVppp-r_BQMZWFYZzjpe/view?usp=drivesdk
1hl9krHukNLE3RVliQlT6yVHRhNFUul3c,79473,FLO,Czesci_zamienne_79473.pdf,79473,True,True,drive-1hl9krHukNLE3RVliQlT6yVHRhNFUul3c-79473,https://drive.google.com/file/d/1hl9krHukNLE3RVliQlT6yVHRhNFUul3c/preview,https://drive.google.com/file/d/1hl9krHukNLE3RVliQlT6yVHRhNFUul3c/view?usp=drivesdk
1Htw1eeObgKaQ6DxfRqnBy3A3303MBRE5,79474,FLO,Czesci_zamienne_79474.pdf,79474,True,True,drive-1Htw1eeObgKaQ6DxfRqnBy3A3303MBRE5-79474,https://drive.google.com/file/d/1Htw1eeObgKaQ6DxfRqnBy3A3303MBRE5/preview,https://drive.google.com/file/d/1Htw1eeObgKaQ6DxfRqnBy3A3303MBRE5/view?usp=drivesdk
1Zy1lTUqRWOsRcn-HjJhkC_riKOItfiFR,79475,FLO,Czesci_zamienne_79475.pdf,79475,True,True,drive-1Zy1lTUqRWOsRcn-HjJhkC_riKOItfiFR-79475,https://drive.google.com/file/d/1Zy1lTUqRWOsRcn-HjJhkC_riKOItfiFR/preview,https://drive.google.com/file/d/1Zy1lTUqRWOsRcn-HjJhkC_riKOItfiFR/view?usp=drivesdk
1Qfj3gccwq4ZQSc3GUQhl2xiZDM6sinab,79476,FLO,Czesci_zamienne_79476.pdf,79476,True,True,drive-1Qfj3gccwq4ZQSc3GUQhl2xiZDM6sinab-79476,https://drive.google.com/file/d/1Qfj3gccwq4ZQSc3GUQhl2xiZDM6sinab/preview,https://drive.google.com/file/d/1Qfj3gccwq4ZQSc3GUQhl2xiZDM6sinab/view?usp=drivesdk
1n9MqSPSgDhm7yueR4VVHYYhiXnoJe7Fh,79477,FLO,Czesci_zamienne_79477.pdf,79477,True,True,drive-1n9MqSPSgDhm7yueR4VVHYYhiXnoJe7Fh-79477,https://drive.google.com/file/d/1n9MqSPSgDhm7yueR4VVHYYhiXnoJe7Fh/preview,https://drive.google.com/file/d/1n9MqSPSgDhm7yueR4VVHYYhiXnoJe7Fh/view?usp=drivesdk
1yKiRRS4Fsb3GkRb3hC920FR1Or8qEDKh,79478,FLO,Czesci_zamienne_79478.pdf,79478,True,True,drive-1yKiRRS4Fsb3GkRb3hC920FR1Or8qEDKh-79478,https://drive.google.com/file/d/1yKiRRS4Fsb3GkRb3hC920FR1Or8qEDKh/preview,https://drive.google.com/file/d/1yKiRRS4Fsb3GkRb3hC920FR1Or8qEDKh/view?usp=drivesdk
14ftwGyWPhL6e4w_C1mESAMU3W4U2qiYH,79479,FLO,Czesci_zamienne_79479.pdf,79479,True,True,drive-14ftwGyWPhL6e4w_C1mESAMU3W4U2qiYH-79479,https://drive.google.com/file/d/14ftwGyWPhL6e4w_C1mESAMU3W4U2qiYH/preview,https://drive.google.com/file/d/14ftwGyWPhL6e4w_C1mESAMU3W4U2qiYH/view?usp=drivesdk
1DTrlNG7y0ycvw3mAwXk65eFJFTOKTq7J,79481,FLO,Czesci_zamienne_79481.pdf,79481,True,True,drive-1DTrlNG7y0ycvw3mAwXk65eFJFTOKTq7J-79481,https://drive.google.com/file/d/1DTrlNG7y0ycvw3mAwXk65eFJFTOKTq7J/preview,https://drive.google.com/file/d/1DTrlNG7y0ycvw3mAwXk65eFJFTOKTq7J/view?usp=drivesdk
1_ucLohX-tvAcoOnbK4KlWhipxvfx4cKg,79482,FLO,Czesci_zamienne_79482.pdf,79482,True,True,drive-1_ucLohX-tvAcoOnbK4KlWhipxvfx4cKg-79482,https://drive.google.com/file/d/1_ucLohX-tvAcoOnbK4KlWhipxvfx4cKg/preview,https://drive.google.com/file/d/1_ucLohX-tvAcoOnbK4KlWhipxvfx4cKg/view?usp=drivesdk
1k1Z3KpTng7K8qnMWEqVSh62KNCOnEmZa,79484,FLO,Czesci_zamienne_79484.pdf,79484,True,True,drive-1k1Z3KpTng7K8qnMWEqVSh62KNCOnEmZa-79484,https://drive.google.com/file/d/1k1Z3KpTng7K8qnMWEqVSh62KNCOnEmZa/preview,https://drive.google.com/file/d/1k1Z3KpTng7K8qnMWEqVSh62KNCOnEmZa/view?usp=drivesdk
1ewlH798OFiFFFyebLpU1hfvC8ZH57VzF,79487,FLO,Czesci_zamienne_79487.pdf,79487,True,True,drive-1ewlH798OFiFFFyebLpU1hfvC8ZH57VzF-79487,https://drive.google.com/file/d/1ewlH798OFiFFFyebLpU1hfvC8ZH57VzF/preview,https://drive.google.com/file/d/1ewlH798OFiFFFyebLpU1hfvC8ZH57VzF/view?usp=drivesdk
1fWpbgqkMtWXdvlknZMES0MyAjmvyp7Ss,79493,FLO,Czesci_zamienne_79493.pdf,79493,True,True,drive-1fWpbgqkMtWXdvlknZMES0MyAjmvyp7Ss-79493,https://drive.google.com/file/d/1fWpbgqkMtWXdvlknZMES0MyAjmvyp7Ss/preview,https://drive.google.com/file/d/1fWpbgqkMtWXdvlknZMES0MyAjmvyp7Ss/view?usp=drivesdk
1nubcwICBkz07C_Wz-38vvANbJwuWL10o,79500,STHOR,Czesci_zamienne_79500.pdf,79500,True,True,drive-1nubcwICBkz07C_Wz-38vvANbJwuWL10o-79500,https://drive.google.com/file/d/1nubcwICBkz07C_Wz-38vvANbJwuWL10o/preview,https://drive.google.com/file/d/1nubcwICBkz07C_Wz-38vvANbJwuWL10o/view?usp=drivesdk
1wKITWq4Ha7rW5y47fObocPxkClfUsR8z,79725,STHOR,Czesci_zamienne_79725.pdf,79725,True,True,drive-1wKITWq4Ha7rW5y47fObocPxkClfUsR8z-79725,https://drive.google.com/file/d/1wKITWq4Ha7rW5y47fObocPxkClfUsR8z/preview,https://drive.google.com/file/d/1wKITWq4Ha7rW5y47fObocPxkClfUsR8z/view?usp=drivesdk
1nqV36xlOegW408l_G2ibUmMd48mbWB2x,79734,STHOR,Czesci_zamienne_79734.pdf,79734,True,True,drive-1nqV36xlOegW408l_G2ibUmMd48mbWB2x-79734,https://drive.google.com/file/d/1nqV36xlOegW408l_G2ibUmMd48mbWB2x/preview,https://drive.google.com/file/d/1nqV36xlOegW408l_G2ibUmMd48mbWB2x/view?usp=drivesdk
1v6HHKusS2bVzyVoyLkWSDQ9Ww5nUkh5F,79771,STHOR,Czesci_zamienne_79771.pdf,79771,True,True,drive-1v6HHKusS2bVzyVoyLkWSDQ9Ww5nUkh5F-79771,https://drive.google.com/file/d/1v6HHKusS2bVzyVoyLkWSDQ9Ww5nUkh5F/preview,https://drive.google.com/file/d/1v6HHKusS2bVzyVoyLkWSDQ9Ww5nUkh5F/view?usp=drivesdk
1WT1VTL1x6T2bgnO-MI6jzGtdyvUoOfbU,79772,STHOR,Czesci_zamienne_79772.pdf,79772,True,True,drive-1WT1VTL1x6T2bgnO-MI6jzGtdyvUoOfbU-79772,https://drive.google.com/file/d/1WT1VTL1x6T2bgnO-MI6jzGtdyvUoOfbU/preview,https://drive.google.com/file/d/1WT1VTL1x6T2bgnO-MI6jzGtdyvUoOfbU/view?usp=drivesdk
1smd8rPu_--juSynsaGy4U19aGvpnpfo5,79773,STHOR,Czesci_zamienne_79773.pdf,79773,True,True,drive-1smd8rPu_--juSynsaGy4U19aGvpnpfo5-79773,https://drive.google.com/file/d/1smd8rPu_--juSynsaGy4U19aGvpnpfo5/preview,https://drive.google.com/file/d/1smd8rPu_--juSynsaGy4U19aGvpnpfo5/view?usp=drivesdk
1_eh_Gvk100ooD00oM2xJWUGkz2xpiBv5,79774,STHOR,Czesci_zamienne_79774.pdf,79774,True,True,drive-1_eh_Gvk100ooD00oM2xJWUGkz2xpiBv5-79774,https://drive.google.com/file/d/1_eh_Gvk100ooD00oM2xJWUGkz2xpiBv5/preview,https://drive.google.com/file/d/1_eh_Gvk100ooD00oM2xJWUGkz2xpiBv5/view?usp=drivesdk
1ncrX6XI_f5ZTjfhQNjL0dxfGOD11OcGR,79775,STHOR,Czesci_zamienne_79775.pdf,79775,True,True,drive-1ncrX6XI_f5ZTjfhQNjL0dxfGOD11OcGR-79775,https://drive.google.com/file/d/1ncrX6XI_f5ZTjfhQNjL0dxfGOD11OcGR/preview,https://drive.google.com/file/d/1ncrX6XI_f5ZTjfhQNjL0dxfGOD11OcGR/view?usp=drivesdk
1xGN5aXMLmBS9Oez5MaaDz4Cdbrxp7aGH,79781,STHOR,Czesci_zamienne_79781.pdf,79781,True,True,drive-1xGN5aXMLmBS9Oez5MaaDz4Cdbrxp7aGH-79781,https://drive.google.com/file/d/1xGN5aXMLmBS9Oez5MaaDz4Cdbrxp7aGH/preview,https://drive.google.com/file/d/1xGN5aXMLmBS9Oez5MaaDz4Cdbrxp7aGH/view?usp=drivesdk
1B8exKPRSxus5LOozeySkp6hboiuiJVPR,79782,STHOR,Czesci_zamienne_79782.pdf,79782,True,True,drive-1B8exKPRSxus5LOozeySkp6hboiuiJVPR-79782,https://drive.google.com/file/d/1B8exKPRSxus5LOozeySkp6hboiuiJVPR/preview,https://drive.google.com/file/d/1B8exKPRSxus5LOozeySkp6hboiuiJVPR/view?usp=drivesdk
156Om4VOz34PgcJbAl80bYQI2ZNex_N-5,79783,STHOR,Czesci_zamienne_79783.pdf,79783,True,True,drive-156Om4VOz34PgcJbAl80bYQI2ZNex_N-5-79783,https://drive.google.com/file/d/156Om4VOz34PgcJbAl80bYQI2ZNex_N-5/preview,https://drive.google.com/file/d/156Om4VOz34PgcJbAl80bYQI2ZNex_N-5/view?usp=drivesdk
1-cJTp-3gLckuqYXUiF2nB5EN7_IV83bD,79790,STHOR,Czesci_zamienne_79790.pdf,79790,True,True,drive-1-cJTp-3gLckuqYXUiF2nB5EN7_IV83bD-79790,https://drive.google.com/file/d/1-cJTp-3gLckuqYXUiF2nB5EN7_IV83bD/preview,https://drive.google.com/file/d/1-cJTp-3gLckuqYXUiF2nB5EN7_IV83bD/view?usp=drivesdk
1RDgSUx5QQp2iBZfM59QA83JSC3G3rX57,79791,STHOR,Czesci_zamienne_79791.pdf,79791,True,True,drive-1RDgSUx5QQp2iBZfM59QA83JSC3G3rX57-79791,https://drive.google.com/file/d/1RDgSUx5QQp2iBZfM59QA83JSC3G3rX57/preview,https://drive.google.com/file/d/1RDgSUx5QQp2iBZfM59QA83JSC3G3rX57/view?usp=drivesdk
1hiYpSzaum14I5nN7Qx8PrjCFkIOtxLMA,79792,STHOR,Czesci_zamienne_79792.pdf,79792,True,True,drive-1hiYpSzaum14I5nN7Qx8PrjCFkIOtxLMA-79792,https://drive.google.com/file/d/1hiYpSzaum14I5nN7Qx8PrjCFkIOtxLMA/preview,https://drive.google.com/file/d/1hiYpSzaum14I5nN7Qx8PrjCFkIOtxLMA/view?usp=drivesdk
1IGeuDJdRWyavHIa1DVgHL6b0Hp0N2sJj,79810,STHOR,Czesci_zamienne_79810.pdf,79810,True,True,drive-1IGeuDJdRWyavHIa1DVgHL6b0Hp0N2sJj-79810,https://drive.google.com/file/d/1IGeuDJdRWyavHIa1DVgHL6b0Hp0N2sJj/preview,https://drive.google.com/file/d/1IGeuDJdRWyavHIa1DVgHL6b0Hp0N2sJj/view?usp=drivesdk
1SJDMOySuYdxbDbLqIsb3KFE5W3-Onh9u,79811,STHOR,Czesci_zamienne_79811.pdf,79811,True,True,drive-1SJDMOySuYdxbDbLqIsb3KFE5W3-Onh9u-79811,https://drive.google.com/file/d/1SJDMOySuYdxbDbLqIsb3KFE5W3-Onh9u/preview,https://drive.google.com/file/d/1SJDMOySuYdxbDbLqIsb3KFE5W3-Onh9u/view?usp=drivesdk
1GnycDL-VaZz2jCzgpL-4QG66IcJOWjkB,79812,STHOR,Czesci_zamienne_79812.pdf,79812,True,True,drive-1GnycDL-VaZz2jCzgpL-4QG66IcJOWjkB-79812,https://drive.google.com/file/d/1GnycDL-VaZz2jCzgpL-4QG66IcJOWjkB/preview,https://drive.google.com/file/d/1GnycDL-VaZz2jCzgpL-4QG66IcJOWjkB/view?usp=drivesdk
1tqVhbfpEXaDUlnHX7z-vswlXqFX7RSqY,79880,STHOR,Czesci_zamienne_79880.pdf,79880,True,True,drive-1tqVhbfpEXaDUlnHX7z-vswlXqFX7RSqY-79880,https://drive.google.com/file/d/1tqVhbfpEXaDUlnHX7z-vswlXqFX7RSqY/preview,https://drive.google.com/file/d/1tqVhbfpEXaDUlnHX7z-vswlXqFX7RSqY/view?usp=drivesdk
19RR2Yg0-sIG9Ddz87ijj7MkXi0D_gBVj,79909,STHOR,Czesci_zamienne_79909.pdf,79909,True,True,drive-19RR2Yg0-sIG9Ddz87ijj7MkXi0D_gBVj-79909,https://drive.google.com/file/d/19RR2Yg0-sIG9Ddz87ijj7MkXi0D_gBVj/preview,https://drive.google.com/file/d/19RR2Yg0-sIG9Ddz87ijj7MkXi0D_gBVj/view?usp=drivesdk
1Z0CtjRwIv7_PWZZUCA-QhM3JWiD91J6Q,79926,STHOR,Czesci_zamienne_79926.pdf,79926,True,True,drive-1Z0CtjRwIv7_PWZZUCA-QhM3JWiD91J6Q-79926,https://drive.google.com/file/d/1Z0CtjRwIv7_PWZZUCA-QhM3JWiD91J6Q/preview,https://drive.google.com/file/d/1Z0CtjRwIv7_PWZZUCA-QhM3JWiD91J6Q/view?usp=drivesdk
12dl-f_wTgEsqLh3WEaxVrz4e05NPm7bk,79927,STHOR,Czesci_zamienne_79927.pdf,79927,True,True,drive-12dl-f_wTgEsqLh3WEaxVrz4e05NPm7bk-79927,https://drive.google.com/file/d/12dl-f_wTgEsqLh3WEaxVrz4e05NPm7bk/preview,https://drive.google.com/file/d/12dl-f_wTgEsqLh3WEaxVrz4e05NPm7bk/view?usp=drivesdk
18R2EuJiu1myH467CO7hoPWik9aTXlPZb,79928,STHOR,Czesci_zamienne_79928.pdf,79928,True,True,drive-18R2EuJiu1myH467CO7hoPWik9aTXlPZb-79928,https://drive.google.com/file/d/18R2EuJiu1myH467CO7hoPWik9aTXlPZb/preview,https://drive.google.com/file/d/18R2EuJiu1myH467CO7hoPWik9aTXlPZb/view?usp=drivesdk
1sMse9-Hat1pXyJLsCI78i6WatfxHZW2y,79929,STHOR,Czesci_zamienne_79929.pdf,79929,True,True,drive-1sMse9-Hat1pXyJLsCI78i6WatfxHZW2y-79929,https://drive.google.com/file/d/1sMse9-Hat1pXyJLsCI78i6WatfxHZW2y/preview,https://drive.google.com/file/d/1sMse9-Hat1pXyJLsCI78i6WatfxHZW2y/view?usp=drivesdk
1bbdbBVwnVmB0uxvCftHiWYrpFRwkzo_t,79930,STHOR,Czesci_zamienne_79930.pdf,79930,True,True,drive-1bbdbBVwnVmB0uxvCftHiWYrpFRwkzo_t-79930,https://drive.google.com/file/d/1bbdbBVwnVmB0uxvCftHiWYrpFRwkzo_t/preview,https://drive.google.com/file/d/1bbdbBVwnVmB0uxvCftHiWYrpFRwkzo_t/view?usp=drivesdk
1KWHeijyDAMVRWAliXZ2srYn5-pRLVufz,79931,STHOR,Czesci_zamienne_79931.pdf,79931,True,True,drive-1KWHeijyDAMVRWAliXZ2srYn5-pRLVufz-79931,https://drive.google.com/file/d/1KWHeijyDAMVRWAliXZ2srYn5-pRLVufz/preview,https://drive.google.com/file/d/1KWHeijyDAMVRWAliXZ2srYn5-pRLVufz/view?usp=drivesdk
1o3MHIi2kYB80jeU1wifA0zsdVt-2oFoz,79932,STHOR,Czesci_zamienne_79932.pdf,79932,True,True,drive-1o3MHIi2kYB80jeU1wifA0zsdVt-2oFoz-79932,https://drive.google.com/file/d/1o3MHIi2kYB80jeU1wifA0zsdVt-2oFoz/preview,https://drive.google.com/file/d/1o3MHIi2kYB80jeU1wifA0zsdVt-2oFoz/view?usp=drivesdk
1gd9Nz54nKpiQYpjyilawfaqsIDPyG2Oo,79933,STHOR,Czesci_zamienne_79933.pdf,79933,True,True,drive-1gd9Nz54nKpiQYpjyilawfaqsIDPyG2Oo-79933,https://drive.google.com/file/d/1gd9Nz54nKpiQYpjyilawfaqsIDPyG2Oo/preview,https://drive.google.com/file/d/1gd9Nz54nKpiQYpjyilawfaqsIDPyG2Oo/view?usp=drivesdk
1_kM_xNTFmQWoJiuDh8kBIVUQtceZBmEy,79943,STHOR,Czesci_zamienne_79943.pdf,79943,True,True,drive-1_kM_xNTFmQWoJiuDh8kBIVUQtceZBmEy-79943,https://drive.google.com/file/d/1_kM_xNTFmQWoJiuDh8kBIVUQtceZBmEy/preview,https://drive.google.com/file/d/1_kM_xNTFmQWoJiuDh8kBIVUQtceZBmEy/view?usp=drivesdk
1kBFEIljyiJlOkw-TJFXR84H3Ah79VCb5,79944,STHOR,Czesci_zamienne_79944.pdf,79944,True,True,drive-1kBFEIljyiJlOkw-TJFXR84H3Ah79VCb5-79944,https://drive.google.com/file/d/1kBFEIljyiJlOkw-TJFXR84H3Ah79VCb5/preview,https://drive.google.com/file/d/1kBFEIljyiJlOkw-TJFXR84H3Ah79VCb5/view?usp=drivesdk
1RtbNKhjVYmI-0Uso4DctNrE7kYv8B_6j,80012,STHOR,Czesci_zamienne_80012.pdf,80012,True,True,drive-1RtbNKhjVYmI-0Uso4DctNrE7kYv8B_6j-80012,https://drive.google.com/file/d/1RtbNKhjVYmI-0Uso4DctNrE7kYv8B_6j/preview,https://drive.google.com/file/d/1RtbNKhjVYmI-0Uso4DctNrE7kYv8B_6j/view?usp=drivesdk
1NL0ZhypuI3CUYEwQ3nQl_EspbzZrXZYg,80022,STHOR,Czesci_zamienne_80022.pdf,80022,True,True,drive-1NL0ZhypuI3CUYEwQ3nQl_EspbzZrXZYg-80022,https://drive.google.com/file/d/1NL0ZhypuI3CUYEwQ3nQl_EspbzZrXZYg/preview,https://drive.google.com/file/d/1NL0ZhypuI3CUYEwQ3nQl_EspbzZrXZYg/view?usp=drivesdk
1hTH0QdGeWrAK3iRa7jBvZzHq3gAwZGJR,80032,STHOR,Czesci_zamienne_80032.pdf,80032,True,True,drive-1hTH0QdGeWrAK3iRa7jBvZzHq3gAwZGJR-80032,https://drive.google.com/file/d/1hTH0QdGeWrAK3iRa7jBvZzHq3gAwZGJR/preview,https://drive.google.com/file/d/1hTH0QdGeWrAK3iRa7jBvZzHq3gAwZGJR/view?usp=drivesdk
1RPaMXt4JnFsUHRqAqe8qxgNDpi305tfF,80042,STHOR,Czesci_zamienne_80042.pdf,80042,True,True,drive-1RPaMXt4JnFsUHRqAqe8qxgNDpi305tfF-80042,https://drive.google.com/file/d/1RPaMXt4JnFsUHRqAqe8qxgNDpi305tfF/preview,https://drive.google.com/file/d/1RPaMXt4JnFsUHRqAqe8qxgNDpi305tfF/view?usp=drivesdk
1OwAs6tnvieFF6ytDAYl9b82r23RhlbMl,80052,STHOR,Czesci_zamienne_80052.pdf,80052,True,True,drive-1OwAs6tnvieFF6ytDAYl9b82r23RhlbMl-80052,https://drive.google.com/file/d/1OwAs6tnvieFF6ytDAYl9b82r23RhlbMl/preview,https://drive.google.com/file/d/1OwAs6tnvieFF6ytDAYl9b82r23RhlbMl/view?usp=drivesdk
1ngoh6c_TNP9PYSntpTRufBBOIZddqdi4,80062,STHOR,Czesci_zamienne_80062.pdf,80062,True,True,drive-1ngoh6c_TNP9PYSntpTRufBBOIZddqdi4-80062,https://drive.google.com/file/d/1ngoh6c_TNP9PYSntpTRufBBOIZddqdi4/preview,https://drive.google.com/file/d/1ngoh6c_TNP9PYSntpTRufBBOIZddqdi4/view?usp=drivesdk
1HCQH_n7zdw0rmp6NW7ipwNcv1Fsdjd3n,80072,STHOR,Czesci_zamienne_80072.pdf,80072,True,True,drive-1HCQH_n7zdw0rmp6NW7ipwNcv1Fsdjd3n-80072,https://drive.google.com/file/d/1HCQH_n7zdw0rmp6NW7ipwNcv1Fsdjd3n/preview,https://drive.google.com/file/d/1HCQH_n7zdw0rmp6NW7ipwNcv1Fsdjd3n/view?usp=drivesdk
18Rpu2Lt-VK2YrDs5m98jMmkBIAgqhMmN,80082,STHOR,Czesci_zamienne_80082.pdf,80082,True,True,drive-18Rpu2Lt-VK2YrDs5m98jMmkBIAgqhMmN-80082,https://drive.google.com/file/d/18Rpu2Lt-VK2YrDs5m98jMmkBIAgqhMmN/preview,https://drive.google.com/file/d/18Rpu2Lt-VK2YrDs5m98jMmkBIAgqhMmN/view?usp=drivesdk
14F0go5i4zJdwmIC43xzfGlVeLwGwKfU5,80111,STHOR,Czesci_zamienne_80111.pdf,80111,True,True,drive-14F0go5i4zJdwmIC43xzfGlVeLwGwKfU5-80111,https://drive.google.com/file/d/14F0go5i4zJdwmIC43xzfGlVeLwGwKfU5/preview,https://drive.google.com/file/d/14F0go5i4zJdwmIC43xzfGlVeLwGwKfU5/view?usp=drivesdk
1s_ijsK1TE0gk22jFWiwM4PbGhEBUsWZ-,80220,STHOR,Czesci_zamienne_80220.pdf,80220,True,True,drive-1s_ijsK1TE0gk22jFWiwM4PbGhEBUsWZ--80220,https://drive.google.com/file/d/1s_ijsK1TE0gk22jFWiwM4PbGhEBUsWZ-/preview,https://drive.google.com/file/d/1s_ijsK1TE0gk22jFWiwM4PbGhEBUsWZ-/view?usp=drivesdk
